index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
18,OrionEp29_018.mp3,12.81,00:02:21:11,00:02:34:05,383,NO,0.00,kore,結果は明確でした。人間の注意は、一度に一つの<sub alias='チャンネル'>channel</sub>しか処理できない。私たちは「<sub alias='しょうとくたいし'>聖徳太子</sub>」のように同時に聞いているのではない。超高速で「<sub alias='チャンネル'>channel</sub>」を切り替えているだけ。
19,OrionEp29_019.mp3,12.81,00:02:34:15,00:02:47:09,383,NO,0.00,kore,<sub alias='マルチタスク'>multitask</sub>の正体は、「複数のことを同時にやる」のではなく、「一つのことを中断して、別のことに飛び移る」こと。では、なぜ私たちは、疲れると分かっていて<sub alias='ザッピング'>zapping</sub>を止められないのでしょうか。
20,OrionEp29_020.mp3,9.49,00:02:47:19,00:02:57:04,284,NO,0.00,kore,17世紀、<sub alias='フランス'>France</sub>。天才数学者<sub alias='ブレーズ・パスカル'>Blaise Pascal</sub>は、30代で健康を害し、社交界から身を引いていました。
21,OrionEp29_021.mp3,9.05,00:02:57:14,00:03:06:15,271,NO,0.00,kore,病床で彼が見つめたのは、人間の心の奇妙な動きでした。なぜ人は、一人で静かに座っていられないのか。
22,OrionEp29_022.mp3,6.29,00:03:06:25,00:03:13:04,188,NO,0.00,charon,「人間の不幸はすべて、部屋の中で静かにじっとしていられないことから起こる」
23,OrionEp29_023.mp3,16.17,00:03:13:14,00:03:29:18,484,NO,0.00,kore,<sub alias='パスカル'>Pascal</sub>はこれを「気晴らし」と呼びました。人間は、ふとした静寂の中で、自分の死や人生の虚しさと向き合うのが怖い。だから、常に何かをして気を紛らわせ、自分自身から目を逸らしていたい。
24,OrionEp29_024.mp3,10.01,00:03:29:28,00:03:39:28,300,NO,0.00,kore,狩りに出かけ、賭け事をし、戦争をする。目的は獲物でも金でも領土でもない。「考えないでいること」が目的なのだ、と。
25,OrionEp29_025.mp3,11.69,00:03:40:08,00:03:51:29,350,NO,0.00,kore,現代において、<sub alias='マルチタスク'>multitask</sub>の正体は「仕事」ではありません。それは、静寂の中に訪れる「自分自身」から逃げるための、高度な「気晴らし」なのです。
26,OrionEp29_026.mp3,9.61,00:03:52:09,00:04:01:27,288,NO,0.00,kore,この「逃避」から立ち戻る術を、東洋の禅は知っていました。中国・唐代の禅僧たちは、「<sub alias='いちぎょうざんまい'>一行三昧</sub>」という言葉を用いました。
27,OrionEp29_027.mp3,4.13,00:04:02:07,00:04:06:10,123,NO,0.00,kore,一つの行為に、心を定めて没入すること。
28,OrionEp29_028.mp3,4.57,00:04:06:20,00:04:11:07,136,NO,0.00,charon,「歩くときも座るときも、ただ一仏を念ず」
29,OrionEp29_029.mp3,19.37,00:04:11:17,00:04:30:28,580,NO,0.00,kore,歩くときはただ歩く。座るときはただ座る。食べるときはただ食べる。禅では、食事もお茶も掃除も、すべてが修行です。しかし、<sub alias='スマホ'>smartphone</sub>を見ながら食事をし、<sub alias='テレビ'>TV</sub>を見ながら茶を飲めば、それはただの「消費」になる。
30,OrionEp29_030.mp3,22.61,00:04:31:08,00:04:53:26,677,NO,0.00,kore,「一つだけ」をする。それは、効率のためではありません。その瞬間の「生」を、薄めずに味わい尽くすためです。<sub alias='パスカル'>Pascal</sub>が恐れた「部屋でじっとしていること」。禅はそれを、恐れずに抱きしめる。空白は、敵ではない。空白の中にこそ、生の充実がある。
31,OrionEp29_031.mp3,5.25,00:04:54:06,00:04:59:13,157,NO,0.00,kore,では、現代の私たちは、どこでその「一つ」と向き合えばいいのか。
32,OrionEp29_032.mp3,9.29,00:04:59:23,00:05:09:01,278,NO,0.00,kore,16世紀、<sub alias='フランス'>France</sub>・<sub alias='ボルドー'>Bordeaux</sub>。思想家<sub alias='ミシェル・ド・モンテーニュ'>Michel de Montaigne</sub>は、38歳で市長の職を辞し、自宅の塔に籠もりました。
33,OrionEp29_033.mp3,6.69,00:05:09:11,00:05:16:02,200,NO,0.00,kore,壁には古代<sub alias='ギリシャ'>Greece</sub>・<sub alias='ローマ'>Rome</sub>の箴言が刻まれ、そこで彼は『<sub alias='エセー'>Essais</sub>』を書き始めます。
34,OrionEp29_034.mp3,4.01,00:05:16:12,00:05:20:12,120,NO,0.00,charon,「自分だけの裏店を、一つ確保しておかねばならない」
35,OrionEp29_035.mp3,34.77,00:05:20:22,00:05:55:14,1042,NO,0.00,kore,世間の雑音や義務から切り離された、自分だけの聖域。そこでは、すべてから自由に、本当の自分との対話ができる。現代の私たちにとって、<sub alias='モンテーニュ'>Montaigne</sub>の塔とは何でしょうか。それは「機内<sub alias='モード'>mode</sub>」かもしれません。通知を切り、<sub alias='タブ'>tab</sub>を閉じ、たった一つの仕事と向き合う時、<sub alias='デスク'>desk</sub>は「裏店」になる。<sub alias='シングルタスク'>single task</sub>とは、単なる仕事術ではありません。情報の洪水から魂を守る、防波堤なのです。
36,OrionEp29_036.mp3,8.45,00:05:55:24,00:06:04:08,253,NO,0.00,aoede,午後2時。<sub alias='デスク'>desk</sub>に座る。今日は、一つだけ変えてみる。画面を4分割にしない。一つだけ開く。
37,OrionEp29_037.mp3,9.85,00:06:04:18,00:06:14:13,295,NO,0.00,kore,脳は一度に一つしか処理できない。<sub alias='マルチタスク'>multitask</sub>は「気晴らし」という名の逃避。一つの行為に没入することが、生を味わうこと。
38,OrionEp29_038.mp3,1.73,00:06:14:23,00:06:16:15,51,NO,0.00,kore,空白を恐れない。
39,OrionEp29_039.mp3,4.17,00:06:16:25,00:06:21:00,125,NO,0.00,kore,その空白の中に、あなた自身が待っています。
40,OrionEp29_040.mp3,13.37,00:06:21:10,00:06:34:20,400,NO,0.00,kore,夜空を見上げると、<sub alias='オリオン'>Orion</sub>座が輝いています。星を見る時、私たちは他のことを考えていない。ただ、その光を見ている。それが「<sub alias='いちぎょうざんまい'>一行三昧</sub>」です。
41,OrionEp29_041.mp3,5.29,00:06:35:00,00:06:40:09,158,NO,0.00,kore,知識の星座は、見る人によって違う物語を紡ぎます。
42,OrionEp29_042.mp3,10.25,00:06:40:19,00:06:50:26,307,NO,0.00,kore,明日、一つだけ、深く味わってみてください。その「一つ」が終わった時、あなたは今日より少しだけ、自分自身に近づいているかもしれません。
