index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
28,OrionEp28_028.mp3,13.69,00:03:48:01,00:04:01:21,410,NO,0.00,kore,1981年、<sub alias='イタリア'>Italy</sub>の物理学者たちは、氷河期の周期について頭を悩ませていました。地球の軌道変化だけでは、10万年周期の氷河期を説明できない。計算上、軌道の変化が与える<sub alias='エネルギー'>energy</sub>は小さすぎるのです。
29,OrionEp28_029.mp3,17.81,00:04:02:01,00:04:19:25,533,NO,0.00,kore,彼らが発見したのは「確率共鳴（<sub alias='ストカスティック・レゾナンス'>stochastic resonance</sub>）」という現象でした。
30,OrionEp28_030.mp3,9.89,00:04:20:05,00:04:30:01,296,NO,0.00,kore,通常、<sub alias='ノイズ'>noise</sub>は信号を邪魔するものです。雑音が多ければ、本来の<sub alias='メッセージ'>message</sub>は聞こえにくくなる。しかし、ある条件下では、適度な<sub alias='ノイズ'>noise</sub>が加わることで、かえって微弱な信号が検出しやすくなる。
31,OrionEp28_031.mp3,14.13,00:04:30:11,00:04:44:15,423,NO,0.00,kore,なぜか。微弱な信号は、そのままでは「閾値」を超えられず、検出されません。しかし、<sub alias='ノイズ'>noise</sub>の波が加わることで、その力を借りて閾値を超え、表面に浮かび上がってくる。
32,OrionEp28_032.mp3,1.61,00:04:44:25,00:04:46:13,48,NO,0.00,kore,完璧に統制された会議では、本音という微弱な信号は「空気」という閾値を超えられず、消えてしまいます。しかし、雑談や脱線といった「<sub alias='ノイズ'>noise</sub>」が場を揺らすことで、普段は言えない小さな本音が、その波に乗って閾値を超えてくる。
33,OrionEp28_033.mp3,15.01,00:04:46:23,00:05:01:23,449,NO,0.00,kore,室町時代、京都。能楽師・<sub alias='ぜあみ'>世阿弥</sub>は、将軍<sub alias='あしかがよしみつ'>足利義満</sub>の庇護を受けながら、能の理論を書き記していました。
34,OrionEp28_034.mp3,13.33,00:05:02:03,00:05:15:12,399,NO,0.00,kore,しかし、<sub alias='よしみつ'>義満</sub>の死後、<sub alias='ぜあみ'>世阿弥</sub>は次の将軍に疎まれ、最終的には佐渡島へ流されます。栄光から転落へ——その波乱の中で書かれた『<sub alias='ふうしかでん'>風姿花伝</sub>』に、こんな言葉があります。
35,OrionEp28_035.mp3,7.93,00:05:15:22,00:05:23:20,237,NO,0.00,charon,「<sub alias='いちざこんりゅう'>一座建立</sub>」
36,OrionEp28_036.mp3,8.57,00:05:24:00,00:05:32:17,256,NO,0.00,kore,<sub alias='ぜあみ'>世阿弥</sub>の言う「<sub alias='いちざこんりゅう'>一座建立</sub>」とは、予定調和の成功ではありません。演者の発する気、観客の沈黙、そして予期せぬ空気の揺らぎさえも取り込んで、その瞬間にしかない「場」を成立させること。
37,OrionEp28_037.mp3,11.45,00:05:32:27,00:05:44:10,343,NO,0.00,kore,誰かの台本通りに進むことが成功ではない。そこにいる全員の「異質な声」が響き合い、二度と同じにはならない「<sub alias='ライブ'>live</sub>」が成立した時——それが「<sub alias='いちざこんりゅう'>一座建立</sub>」なのです。
38,OrionEp28_038.mp3,9.37,00:05:44:20,00:05:54:01,280,NO,0.00,aoede,次の会議。また同じ<sub alias='メンバー'>member</sub>、同じ議題かもしれません。でも、少しだけ見方を変えてみてください。
39,OrionEp28_039.mp3,15.41,00:05:54:11,00:06:09:23,461,NO,0.00,kore,沈黙している人も、脱線する人も、軌道修正する人も——全員が、この瞬間だけの「一座」を作っている。
40,OrionEp28_040.mp3,4.61,00:06:10:03,00:06:14:21,138,NO,0.00,kore,もし余裕があれば、黙っている人に声をかけてみてください。「どう思いますか？」と。沈黙は多義的だから、本人に聞かないと分からない。
41,OrionEp28_041.mp3,4.05,00:06:15:01,00:06:19:02,121,NO,0.00,kore,脱線が始まったら、すぐに止めなくてもいい。その雑談の波が、誰かの本音を閾値の向こうに押し上げるかもしれない。
42,OrionEp28_042.mp3,5.13,00:06:19:12,00:06:24:16,153,NO,0.00,kore,会議は、時間を消費する場所ではありません。統制しすぎれば、本音は閾値を超えられない。混沌を恐れなければ、予想外の声が浮かび上がってくる。
43,OrionEp28_043.mp3,3.93,00:06:24:26,00:06:28:24,117,NO,0.00,kore,明日の会議が、あなたにとっての「<sub alias='いちざこんりゅう'>一座建立</sub>」になるかどうか。それは、<sub alias='ノイズ'>noise</sub>を敵と見るか、味方と見るかにかかっています。
44,OrionEp28_044.mp3,16.37,00:06:29:04,00:06:45:15,490,NO,0.00,kore,夜空を見上げると、<sub alias='オリオン'>Orion</sub>座が輝いています。星々は、それぞれが独自の光を放ちながら、一つの星座を形作っている。誰かが統合したのではない。見る者が、そこに形を見出した。
45,OrionEp28_045.mp3,4.81,00:06:45:25,00:06:50:19,144,NO,0.00,kore,知識の星座は、見る人によって違う物語を紡ぎます。
46,OrionEp28_046.mp3,3.81,00:06:50:29,00:06:54:23,114,NO,0.00,kore,明日の会議室で、どんな星座が浮かび上がるでしょうか。
