index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
24,OrionEp27_024.mp3,12.25,00:02:53:04,00:03:05:11,367,NO,0.00,kore,2012年、<sub alias='ロチェスター'>Rochester</sub>大学。神経科学者<sub alias='マイケン・ネーダーガード'>Maiken Nedergaard</sub>は、<sub alias='マウス'>mouse</sub>の脳を観察していて、奇妙なことに気づきました。
25,OrionEp27_025.mp3,15.49,00:03:05:21,00:03:21:05,464,NO,0.00,kore,睡眠中の<sub alias='マウス'>mouse</sub>の脳では、何かが「流れている」。彼女が発見したのは「<sub alias='グリンパティック・システム'>glymphatic system</sub>」。
26,OrionEp27_026.mp3,8.21,00:03:21:15,00:03:29:21,246,NO,0.00,kore,深い睡眠中、脳細胞は約60%縮小し、その隙間を脳脊髄液が流れて老廃物を洗い流す。この<sub alias='システム'>system</sub>は、起きている間はほとんど機能しない。
27,OrionEp27_027.mp3,8.41,00:03:30:01,00:03:38:13,252,NO,0.00,kore,睡眠は「何もしていない時間」ではありません。脳が最も重要な<sub alias='メンテナンス'>maintenance</sub>作業をしている時間なのです。「休まない」ことは、「脳を掃除しない」こと。<sub alias='ゴミ'>garbage</sub>屋敷で暮らしながら「効率的に働こう」としているようなものです。
28,OrionEp27_028.mp3,5.29,00:03:38:23,00:03:44:02,158,NO,0.00,kore,脳科学は「休むべき理由」を教えてくれます。では、「休むとは何か」を教えてくれるのは誰でしょうか。
29,OrionEp27_029.mp3,3.37,00:03:44:12,00:03:47:23,101,NO,0.00,kore,紀元前4世紀、<sub alias='アテナイ'>Athēnai</sub>。<sub alias='アリストテレス'>Aristotle</sub>は<sub alias='リュケイオン'>Lyceum</sub>という学園で、弟子たちと歩きながら哲学を語っていました。
30,OrionEp27_030.mp3,14.65,00:03:48:03,00:04:02:22,439,NO,0.00,kore,奴隷が労働を担い、市民は「余暇」を享受する——そんな時代です。
31,OrionEp27_031.mp3,18.17,00:04:03:02,00:04:21:06,544,NO,0.00,charon,「我々が働くのは、余暇（<sub alias='スコレー'>scholē</sub>）を得るためである」
32,OrionEp27_032.mp3,8.05,00:04:21:16,00:04:29:18,241,NO,0.00,kore,現代語の「<sub alias='スクール'>school</sub>（学校）」は、この「<sub alias='スコレー'>scholē</sub>」から来ています。古代<sub alias='ギリシャ'>Greece</sub>人にとって、余暇こそが哲学し、人間として成長する時間だった。労働は、その余暇を得るための「手段」に過ぎなかった。
33,OrionEp27_033.mp3,14.05,00:04:29:28,00:04:43:29,421,NO,0.00,kore,そして、余暇の最も高い使い方として、<sub alias='アリストテレス'>Aristotle</sub>は「<sub alias='テオリア'>theoria</sub>（観想）」を挙げました。
34,OrionEp27_034.mp3,9.17,00:04:44:09,00:04:53:14,274,NO,0.00,kore,何かを生み出すためではなく、ただ真理を眺め、味わうこと。宇宙の秩序に思いを馳せ、存在の不思議に驚くこと。それこそが人間にとって最も幸福な時間だと彼は考えたのです。
35,OrionEp27_035.mp3,8.85,00:04:53:24,00:05:02:19,265,NO,0.00,kore,しかし現代はどうでしょうか。完全に逆転しています。「<sub alias='リフレッシュ'>refresh</sub>して、また頑張ろう」——休息さえも「生産性向上のための<sub alias='ツール'>tool</sub>」に組み込まれている。<sub alias='アリストテレス'>Aristotle</sub>が聞いたら、こう言うでしょう。「君たちは、手段と目的を取り違えている」
36,OrionEp27_036.mp3,14.49,00:05:02:29,00:05:17:13,434,NO,0.00,kore,明治時代、鎌倉。臨済宗の禅僧・<sub alias='なんいんぜんぐ'>南隠全愚</sub>のもとに、ある大学教授が教えを乞いに来ました。
37,OrionEp27_037.mp3,6.29,00:05:17:23,00:05:24:02,188,NO,0.00,kore,教授は自分の知識を披露し、禅についての持論を滔々と語りました。<sub alias='なんいん'>南隠</sub>は黙ってお茶を淹れ、教授の茶碗に注ぎ続けた。茶碗が溢れても、注ぐのをやめない。
38,OrionEp27_038.mp3,1.61,00:05:24:12,00:05:26:00,48,NO,0.00,charon,「あなたはこの茶碗と同じだ。自分の意見で満杯になっている。まず茶碗を空にしなさい。さもなくば、何も入らない」
39,OrionEp27_039.mp3,7.09,00:05:26:10,00:05:33:13,212,NO,0.00,kore,満タンの器には、新しい知恵は注げない。思考の<sub alias='ゴミ'>garbage</sub>で詰まった脳には、革新的な<sub alias='アイデア'>idea</sub>は降りてこない。
40,OrionEp27_040.mp3,11.69,00:05:33:23,00:05:45:13,350,NO,0.00,kore,休息とは、停止ではありません。不必要なものを洗い流し、「器を空にする」能動的な行為。それは、新しいものを受け取るための<sub alias='スペース'>space</sub>を作る戦略なのです。
41,OrionEp27_041.mp3,6.49,00:05:45:23,00:05:52:07,194,NO,0.00,aoede,金曜日、午後6時。定時の<sub alias='チャイム'>chime</sub>が鳴る。今日は、立ち上がってみる。
42,OrionEp27_042.mp3,16.33,00:05:52:17,00:06:08:27,489,NO,0.00,aoede,「お先に失礼します」
43,OrionEp27_043.mp3,4.65,00:06:09:07,00:06:13:26,139,NO,0.00,kore,その一言は、怠惰の宣言ではありません。規範が溶解した時代に、自分で線を引く。
44,OrionEp27_044.mp3,10.61,00:06:14:06,00:06:24:24,318,NO,0.00,kore,脳を掃除する時間を確保する。手段と目的を取り違えない。そして、茶碗を空にする。「休めない」のは、あなたの弱さではない。
45,OrionEp27_045.mp3,6.09,00:06:25:04,00:06:31:07,182,NO,0.00,kore,今夜は、早く寝てください。それは逃避ではなく、最も生産的な反逆です。
46,OrionEp27_046.mp3,16.49,00:06:31:17,00:06:48:01,494,NO,0.00,kore,夜空を見上げると、<sub alias='オリオン'>Orion</sub>座が輝いています。星と星の間には、膨大な「空白」が広がっている。その空白がなければ、星座は描けない。満たされ続けるものは、やがて輪郭を失う。
47,OrionEp27_047.mp3,4.85,00:06:48:11,00:06:53:06,145,NO,0.00,kore,知識の星座は、見る人によって違う物語を紡ぎます。
48,OrionEp27_048.mp3,11.29,00:06:53:16,00:07:04:25,338,NO,0.00,kore,明日の朝、目覚めた時、少しだけ軽くなった頭を感じてください。それは、あなたの脳が夜通し働いて、掃除してくれた証拠なのですから。
