index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
25,OrionEp19_025.mp3,4.13,00:01:25:24,00:01:29:28,123,NO,0.00,charon,無意識の解釈をめぐって師と袂を分かつ。
26,OrionEp19_026.mp3,1.61,00:01:30:08,00:01:31:26,48,NO,0.00,charon,学会から孤立し——
27,OrionEp19_027.mp3,3.61,00:01:32:06,00:01:35:25,108,NO,0.00,charon,自らも精神の危機に陥った時期がありました。
28,OrionEp19_028.mp3,5.09,00:01:36:05,00:01:41:07,152,NO,0.00,kore,その孤独の中で、ユングは人間の心の「型」を見出していきます。
29,OrionEp19_029.mp3,2.89,00:01:41:17,00:01:44:14,86,NO,0.00,charon,「外向型は、外界の出来事を——
30,OrionEp19_030.mp3,2.57,00:01:44:24,00:01:47:11,77,NO,0.00,charon,即座に受け入れることを特徴とする」
31,OrionEp19_031.mp3,3.25,00:01:47:21,00:01:50:28,97,NO,0.00,kore,これは「社交的かどうか」の話ではありません。
32,OrionEp19_032.mp3,2.93,00:01:51:08,00:01:54:06,87,NO,0.00,kore,外向型は「話しながら考える」。
33,OrionEp19_033.mp3,3.09,00:01:54:16,00:01:57:19,92,NO,0.00,kore,言葉にすることで思考が形になる。
34,OrionEp19_034.mp3,3.13,00:01:57:29,00:02:01:03,93,NO,0.00,kore,内向型は「考えてから話す」。
35,OrionEp19_035.mp3,3.29,00:02:01:13,00:02:04:21,98,NO,0.00,kore,思考を内側で完成させてから出力する。
36,OrionEp19_036.mp3,2.33,00:02:05:01,00:02:07:11,69,NO,0.00,kore,どちらが優れているわけでもない。
37,OrionEp19_037.mp3,3.05,00:02:07:21,00:02:10:23,91,NO,0.00,kore,ただ、出力のタイミングが違うだけ。
38,OrionEp19_038.mp3,4.09,00:02:11:03,00:02:15:05,122,NO,0.00,kore,現代の会議室は、外向型のルールで動いています。
39,OrionEp19_039.mp3,3.17,00:02:15:15,00:02:18:20,95,NO,0.00,kore,その場で発言する。すぐに反応する。
40,OrionEp19_040.mp3,2.29,00:02:19:00,00:02:21:09,68,NO,0.00,aoede,内向型にとって、それは——
41,OrionEp19_041.mp3,2.73,00:02:21:19,00:02:24:11,81,NO,0.00,aoede,不利なゲームを強いられているようなもの。
42,OrionEp19_042.mp3,2.97,00:02:24:21,00:02:27:20,89,NO,0.00,kore,でも、問題は「自分」ではなく——
43,OrionEp19_043.mp3,1.93,00:02:28:00,00:02:29:28,57,NO,0.00,kore,「ルール」の方かもしれません。
44,OrionEp19_044.mp3,2.53,00:02:30:08,00:02:32:23,75,NO,0.00,kore,1907年、スイス・ベルン。
45,OrionEp19_045.mp3,3.57,00:02:33:03,00:02:36:20,107,NO,0.00,charon,特許局の技師アルベルト・アインシュタインは——
46,OrionEp19_046.mp3,2.17,00:02:37:00,00:02:39:05,65,NO,0.00,charon,窓の外を眺めていました。
47,OrionEp19_047.mp3,3.45,00:02:39:15,00:02:42:29,103,NO,0.00,charon,向かいの建物の屋根から、もし人が落ちたら——
48,OrionEp19_048.mp3,3.25,00:02:43:09,00:02:46:16,97,NO,0.00,charon,その人は「重さ」を感じるだろうか？
49,OrionEp19_049.mp3,4.29,00:02:46:26,00:02:51:05,128,NO,0.00,kore,この奇妙な問いが、彼の頭から離れませんでした。
50,OrionEp19_050.mp3,3.09,00:02:51:15,00:02:54:18,92,NO,0.00,charon,落下する人は、自分が落ちているのか——
51,OrionEp19_051.mp3,3.21,00:02:54:28,00:02:58:04,96,NO,0.00,charon,周りが上昇しているのか区別できない。
52,OrionEp19_052.mp3,2.89,00:02:58:14,00:03:01:10,86,NO,0.00,charon,重力と加速は、見分けがつかない。
53,OrionEp19_053.mp3,3.49,00:03:01:20,00:03:05:05,104,NO,0.00,kore,8年後、一般相対性理論が完成します。
54,OrionEp19_054.mp3,3.73,00:03:05:15,00:03:09:07,111,NO,0.00,charon,重力とは、物体が引き合う「力」ではない。
55,OrionEp19_055.mp3,2.77,00:03:09:17,00:03:12:10,83,NO,0.00,charon,質量が空間そのものを歪め——
56,OrionEp19_056.mp3,3.65,00:03:12:20,00:03:16:09,109,NO,0.00,charon,その歪みに沿って他の物体が動く——
57,OrionEp19_057.mp3,2.65,00:03:16:19,00:03:19:09,79,NO,0.00,charon,それが重力の正体だった。
58,OrionEp19_058.mp3,3.25,00:03:19:19,00:03:22:26,97,NO,0.00,kore,太陽は周囲の空間を歪めている。
59,OrionEp19_059.mp3,2.45,00:03:23:06,00:03:25:20,73,NO,0.00,kore,地球は「引っ張られている」のではなく——
60,OrionEp19_060.mp3,2.53,00:03:26:00,00:03:28:16,75,NO,0.00,kore,歪んだ空間を転がっている。
61,OrionEp19_061.mp3,1.89,00:03:28:26,00:03:30:22,56,NO,0.00,kore,そして重要なのは——
62,OrionEp19_062.mp3,2.65,00:03:31:02,00:03:33:22,79,NO,0.00,kore,この歪みは目に見えないということです。
63,OrionEp19_063.mp3,3.25,00:03:34:02,00:03:37:09,97,NO,0.00,kore,会議室でも、同じことが起きているのではないでしょうか。
64,OrionEp19_064.mp3,2.61,00:03:37:19,00:03:40:07,78,NO,0.00,kore,軽い発言は、場を歪めない。
65,OrionEp19_065.mp3,4.37,00:03:40:17,00:03:44:28,130,NO,0.00,kore,しかし、深く考え抜いた沈黙には「質量」がある。
66,OrionEp19_066.mp3,2.93,00:03:45:08,00:03:48:06,87,NO,0.00,kore,その質量が、見えないところで——
67,OrionEp19_067.mp3,1.97,00:03:48:16,00:03:50:15,59,NO,0.00,kore,場の空気を歪め始める。
68,OrionEp19_068.mp3,3.49,00:03:50:25,00:03:54:10,104,NO,0.00,kore,17世紀、オランダ・アムステルダム。
69,OrionEp19_069.mp3,1.65,00:03:54:20,00:03:56:09,49,NO,0.00,charon,バルーフ・スピノザは——
70,OrionEp19_070.mp3,4.13,00:03:56:19,00:04:00:23,123,NO,0.00,charon,24歳でユダヤ教共同体から永久追放されました。
71,OrionEp19_071.mp3,4.33,00:04:01:03,00:04:05:13,129,NO,0.00,charon,神についての「忌まわしき異端」を唱えたという理由で。
72,OrionEp19_072.mp3,3.49,00:04:05:23,00:04:09:08,104,NO,0.00,kore,以後、彼はレンズを磨いて生計を立てながら——
73,OrionEp19_073.mp3,3.89,00:04:09:18,00:04:13:14,116,NO,0.00,kore,誰にも属さず、孤独の中で哲学を紡ぎました。
74,OrionEp19_074.mp3,1.93,00:04:13:24,00:04:15:22,57,NO,0.00,charon,主著『エチカ』は——
75,OrionEp19_075.mp3,2.77,00:04:16:02,00:04:18:25,83,NO,0.00,charon,生前には出版すらできなかった。
76,OrionEp19_076.mp3,3.01,00:04:19:05,00:04:22:05,90,NO,0.00,kore,その孤独な思索者が残した言葉。
77,OrionEp19_077.mp3,2.01,00:04:22:15,00:04:24:16,60,NO,0.00,charon,「永遠の相の下に」
78,OrionEp19_078.mp3,3.93,00:04:24:26,00:04:28:23,117,NO,0.00,kore,これは「長い目で見よう」という処世術ではありません。
79,OrionEp19_079.mp3,3.61,00:04:29:03,00:04:32:22,108,NO,0.00,charon,目の前の出来事に感情で反応するのではなく——
80,OrionEp19_080.mp3,2.57,00:04:33:02,00:04:35:19,77,NO,0.00,charon,それがどこから来てどこへ行くのか——
81,OrionEp19_081.mp3,4.05,00:04:35:29,00:04:40:00,121,NO,0.00,charon,構造と必然の全体を俯瞰しようとする理性の働き。
82,OrionEp19_082.mp3,1.61,00:04:40:10,00:04:41:28,48,NO,0.00,kore,誰かのマウント発言。焦る空気。
83,OrionEp19_083.mp3,1.69,00:04:42:08,00:04:43:29,50,NO,0.00,kore,それらに巻き込まれず——
84,OrionEp19_084.mp3,2.21,00:04:44:09,00:04:46:15,66,NO,0.00,kore,なぜその発言が出たのか——
85,OrionEp19_085.mp3,3.65,00:04:46:25,00:04:50:15,109,NO,0.00,kore,議論全体がどこへ向かおうとしているのかを見極める。
86,OrionEp19_086.mp3,3.17,00:04:50:25,00:04:54:00,95,NO,0.00,kore,全体像が見えるまで、口を開かない。
87,OrionEp19_087.mp3,1.85,00:04:54:10,00:04:56:05,55,NO,0.00,kore,それは遅いのではなく——
88,OrionEp19_088.mp3,4.41,00:04:56:15,00:05:00:27,132,NO,0.00,kore,「永遠の相」を掴もうとする理性の発動なのです。
89,OrionEp19_089.mp3,2.29,00:05:01:07,00:05:03:16,68,NO,0.00,kore,紀元1世紀頃、インド。
90,OrionEp19_090.mp3,1.89,00:05:03:26,00:05:05:23,56,NO,0.00,gacrux,ヴァイシャーリーという街に——
91,OrionEp19_091.mp3,2.49,00:05:06:03,00:05:08:17,74,NO,0.00,gacrux,維摩詰という富豪がいました。
92,OrionEp19_092.mp3,1.65,00:05:08:27,00:05:10:17,49,NO,0.00,gacrux,商人でありながら——
93,OrionEp19_093.mp3,4.05,00:05:10:27,00:05:14:28,121,NO,0.00,gacrux,どの高僧よりも深く仏法を理解している——
94,OrionEp19_094.mp3,2.57,00:05:15:08,00:05:17:25,77,NO,0.00,gacrux,そう噂される在家の賢者。
95,OrionEp19_095.mp3,3.61,00:05:18:05,00:05:21:24,108,NO,0.00,kore,ある日、文殊菩薩が維摩のもとを訪れ——
96,OrionEp19_096.mp3,1.53,00:05:22:04,00:05:23:19,45,NO,0.00,kore,問いを投げかけました。
97,OrionEp19_097.mp3,2.25,00:05:23:29,00:05:26:07,67,NO,0.00,gacrux,「不二の法門とは何か。
98,OrionEp19_098.mp3,3.41,00:05:26:17,00:05:29:29,102,NO,0.00,gacrux,対立を超えた真理を、どう語ればいい？」
99,OrionEp19_099.mp3,1.93,00:05:30:09,00:05:32:07,57,NO,0.00,kore,居並ぶ菩薩たちは——
100,OrionEp19_100.mp3,2.73,00:05:32:17,00:05:35:09,81,NO,0.00,kore,それぞれ言葉を尽くして答えました。
101,OrionEp19_101.mp3,2.33,00:05:35:19,00:05:37:29,69,NO,0.00,gacrux,「生と滅は不二である」
102,OrionEp19_102.mp3,2.29,00:05:38:09,00:05:40:17,68,NO,0.00,gacrux,「善と悪は不二である」
103,OrionEp19_103.mp3,1.65,00:05:40:27,00:05:42:17,49,NO,0.00,kore,しかし維摩は——
104,OrionEp19_104.mp3,3.85,00:05:42:27,00:05:46:22,115,NO,0.00,gacrux,「時維摩詰默然無言」——
105,OrionEp19_105.mp3,3.73,00:05:47:02,00:05:50:24,111,NO,0.00,gacrux,そのとき維摩、黙然として言うこと無し。
106,OrionEp19_106.mp3,3.37,00:05:51:04,00:05:54:15,101,NO,0.00,kore,文殊菩薩は、その沈黙を讃えました。
107,OrionEp19_107.mp3,3.61,00:05:54:25,00:05:58:13,108,NO,0.00,gacrux,「これこそが、真の不二の入り口である」
108,OrionEp19_108.mp3,1.89,00:05:58:23,00:06:00:20,56,NO,0.00,kore,言葉で語った瞬間——
109,OrionEp19_109.mp3,3.97,00:06:01:00,00:06:04:29,119,NO,0.00,kore,真理は「言葉」と「言葉でないもの」に分かれてしまう。
110,OrionEp19_110.mp3,3.37,00:06:05:09,00:06:08:20,101,NO,0.00,kore,維摩の沈黙は、その罠を超えていた。
111,OrionEp19_111.mp3,3.57,00:06:09:00,00:06:12:17,107,NO,0.00,kore,沈黙もまた、雄弁な回答になりうる。
112,OrionEp19_112.mp3,2.21,00:06:12:27,00:06:15:03,66,NO,0.00,kore,ただし、注意が必要です。
113,OrionEp19_113.mp3,1.85,00:06:15:13,00:06:17:09,55,NO,0.00,kore,維摩の沈黙は——
114,OrionEp19_114.mp3,2.57,00:06:17:19,00:06:20:06,77,NO,0.00,kore,「萎縮して黙っていた」のではありません。
115,OrionEp19_115.mp3,4.77,00:06:20:16,00:06:25:09,142,NO,0.00,kore,究極の真理を示すために、「沈黙を選んだ」のです。
116,OrionEp19_116.mp3,2.57,00:06:25:19,00:06:28:06,77,NO,0.00,kore,会議室での沈黙も同じです。
117,OrionEp19_117.mp3,1.97,00:06:28:16,00:06:30:15,59,NO,0.00,aoede,オロオロと黙っているのと——
118,OrionEp19_118.mp3,4.65,00:06:30:25,00:06:35:14,139,NO,0.00,kore,「今、深く潜っている」という意思を持って黙るのとでは——
119,OrionEp19_119.mp3,1.25,00:06:35:24,00:06:37:02,37,NO,0.00,kore,まったく違う。
120,OrionEp19_120.mp3,3.09,00:06:37:12,00:06:40:15,92,NO,0.00,kore,後者の沈黙には、重力がある。
121,OrionEp19_121.mp3,4.13,00:06:40:25,00:06:44:28,123,NO,0.00,kore,アインシュタインが示したように、質量は空間を歪める。
122,OrionEp19_122.mp3,3.69,00:06:45:08,00:06:48:29,110,NO,0.00,kore,深い思考という「質量」を持った沈黙は——
123,OrionEp19_123.mp3,3.61,00:06:49:09,00:06:52:27,108,NO,0.00,kore,軽薄な議論の軌道を静かに曲げていく。
124,OrionEp19_124.mp3,1.53,00:06:53:07,00:06:54:23,45,NO,0.00,kore,「発言しないこと」は——
125,OrionEp19_125.mp3,2.41,00:06:55:03,00:06:57:15,72,NO,0.00,kore,「参加していないこと」ではありません。
126,OrionEp19_126.mp3,4.29,00:06:57:25,00:07:02:04,128,NO,0.00,kore,思考の深海に碇を下ろし、場を安定させる——
127,OrionEp19_127.mp3,3.73,00:07:02:14,00:07:06:06,111,NO,0.00,kore,それは、見えない重力として働く仕事なのです。
128,OrionEp19_128.mp3,0.81,00:07:06:16,00:07:07:10,24,NO,0.00,aoede,次の会議。
129,OrionEp19_129.mp3,2.45,00:07:07:20,00:07:10:03,73,NO,0.00,aoede,無理に発言しようとしなくていい。
130,OrionEp19_130.mp3,4.57,00:07:10:13,00:07:15:00,136,NO,0.00,kore,焦る周囲を、スピノザのような静かな目で見つめてみる。
131,OrionEp19_131.mp3,4.69,00:07:15:10,00:07:20:01,140,NO,0.00,aoede,「私は今、深く潜っている」と、自分に言い聞かせる。
132,OrionEp19_132.mp3,4.65,00:07:20:11,00:07:25:00,139,NO,0.00,kore,そして、本当に必要な言葉が浮かび上がってきた時だけ——
133,OrionEp19_133.mp3,1.37,00:07:25:10,00:07:26:22,41,NO,0.00,kore,口を開けばいい。
134,OrionEp19_134.mp3,2.49,00:07:27:02,00:07:29:16,74,NO,0.00,aoede,「それって、こういうことですか？」
135,OrionEp19_135.mp3,1.33,00:07:29:26,00:07:31:06,39,NO,0.00,kore,たった一言。
136,OrionEp19_136.mp3,1.69,00:07:31:16,00:07:33:07,50,NO,0.00,kore,でも、その言葉には——
137,OrionEp19_137.mp3,3.45,00:07:33:17,00:07:37:00,103,NO,0.00,kore,30分の議論の軌道を変える重力があるはずです。
