index,audio_filename,duration_sec,start_timecode,end_timecode,duration_frames,is_scene_start,scene_lead_in_sec,speaker,text
23,OrionEp25_023.mp3,14.62,00:03:16:08,00:03:30:26,438,NO,0.00,kore,被験者に、極めて退屈な作業をさせる。終了後、次の被験者に「面白かった」と嘘をつくよう依頼する。報酬は、ある<sub alias='グループ'>group</sub>には20<sub alias='ドル'>dollar</sub>、別の<sub alias='グループ'>group</sub>にはたった1<sub alias='ドル'>dollar</sub>。
24,OrionEp25_024.mp3,8.53,00:03:31:06,00:03:39:22,255,NO,0.00,kore,結果は逆説的でした。1<sub alias='ドル'>dollar</sub>しかもらえなかった<sub alias='グループ'>group</sub>の方が、「実際に面白かった」と信じ込んでいた。
25,OrionEp25_025.mp3,19.60,00:03:40:02,00:03:59:19,587,NO,0.00,kore,なぜか。20<sub alias='ドル'>dollar</sub>なら「お金のために嘘をついた」と説明できる。しかし1<sub alias='ドル'>dollar</sub>では説明がつかない。だから脳は、矛盾を解消するために「本当に面白かったのだ」と記憶を書き換えた。苦労すればするほど、脳はその対象への愛着を高めてしまう。
26,OrionEp25_026.mp3,12.75,00:03:59:29,00:04:12:21,382,NO,0.00,kore,あなたが感じている「会社への愛着」。それは本当に愛着でしょうか？それとも、過去に支払った「苦労」を回収したいという、脳の執着でしょうか。
27,OrionEp25_027.mp3,7.46,00:04:13:01,00:04:20:15,223,NO,0.00,kore,自己欺瞞と努力正当化。この<sub alias='ループ'>loop</sub>を断ち切る劇薬が、もう一人の哲学者から届きます。
28,OrionEp25_028.mp3,9.20,00:04:20:25,00:04:30:01,275,NO,0.00,kore,1920年代、ドイツ・<sub alias='フライブルク'>Freiburg</sub>。<sub alias='マルティン・ハイデガー'>Martin Heidegger</sub>は、師<sub alias='フッサール'>Husserl</sub>のもとで現象学を学びながら——
29,OrionEp25_029.mp3,7.69,00:04:30:11,00:04:38:01,230,NO,0.00,kore,人間存在の根本を問い続けていました。その思索の核心にあったのは「死」です。
30,OrionEp25_030.mp3,16.61,00:04:38:11,00:04:54:29,497,NO,0.00,charon,「死への存在」人間は、いつか必ず死ぬ。その「終わり」を直視した時初めて、人は世間の常識や周囲の期待から離れ、本来の自分を取り戻すことができる。
31,OrionEp25_031.mp3,27.41,00:04:55:09,00:05:22:21,821,NO,0.00,kore,「いつか辞めよう」と思っている時、あなたは自分の時間が無限にあるかのように振る舞っている。しかし、人生は有限です。<sub alias='ハイデガー'>Heidegger</sub>ならこう問うでしょう。「それが、あなたの人生の最後の5年間だとしても、あなたは今の場所に留まるか？」この問いの前で、「とりあえず現状維持」という選択肢は、急に色あせて見えてくる。
32,OrionEp25_032.mp3,8.94,00:05:23:01,00:05:31:29,267,NO,0.00,kore,しかし、「死を意識せよ」だけでは、焦りを生むだけかもしれません。ここで、東洋の知恵を借ります。
33,OrionEp25_033.mp3,8.53,00:05:32:09,00:05:40:24,255,NO,0.00,kore,古代中国の経典『<sub alias='えききょう'>易経</sub>』は、「辞めるべきか」ではなく「今がその時か」を問います。
34,OrionEp25_034.mp3,10.90,00:05:41:04,00:05:52:01,326,NO,0.00,charon,「潜龍、用うるなかれ」——まだ力が足りないなら、地下で力を蓄えよ。それは「我慢」ではなく「潜伏」という戦略です。
35,OrionEp25_035.mp3,7.14,00:05:52:11,00:05:59:15,214,NO,0.00,charon,「飛龍、天に在り」——時が満ち、力が備わったなら、躊躇なく飛べ。
36,OrionEp25_036.mp3,17.95,00:05:59:25,00:06:17:23,537,NO,0.00,kore,あなたは今、どちらの龍ですか？もし「潜伏」の時期が終わっているのに、怖がって地下に隠れているなら、それは腐敗します。逆に、まだ「飛ぶ」力がついていないなら、今の会社で吸い尽くせるものを吸い尽くすのも戦略です。
37,OrionEp25_037.mp3,6.44,00:06:18:03,00:06:24:16,192,NO,0.00,aoede,月曜日の朝。下書き<sub alias='フォルダ'>folder</sub>の「退職願」を見つめる。問いを変えてみる。
38,OrionEp25_038.mp3,8.97,00:06:24:26,00:06:33:25,268,NO,0.00,aoede,「辞めるべきか、残るべきか」ではなく、「私は今、潜っているのか、それとも隠れているのか」
39,OrionEp25_039.mp3,7.60,00:06:34:05,00:06:41:22,227,NO,0.00,kore,潜伏と逃避は、外からは同じに見える。違いは、自分だけが知っている。
40,OrionEp25_040.mp3,6.27,00:06:42:02,00:06:48:10,187,NO,0.00,kore,その問いに、正直に答えられた時。下書きは、どちらかの形で、完成する。
41,OrionEp25_041.mp3,14.75,00:06:48:20,00:07:03:12,442,NO,0.00,kore,夜空を見上げると、<sub alias='オリオン'>Orion</sub>座が輝いています。星々は、どこにも「留まって」はいない。すべては動いている。ただ、私たちの時間では見えないだけ。
42,OrionEp25_042.mp3,11.10,00:07:03:22,00:07:14:25,332,NO,0.00,kore,自由から逃げることはできない。時間は有限で、選ばないことも選択になる。でも、潜る時と飛ぶ時は、自分で決められる。
43,OrionEp25_043.mp3,5.50,00:07:15:05,00:07:20:20,164,NO,0.00,kore,知識の星座は、見る人によって違う物語を紡ぎます。
44,OrionEp25_044.mp3,10.62,00:07:21:00,00:07:31:18,318,NO,0.00,kore,あなたの「下書き」が、いつか「送信済み」に変わる日。それが明日でも、一年後でも、その時が「あなたの時」です。
